2019-07-01 15:11:55 status unpacked libxml2-dev:amd64 2.9.3+dfsg1-1ubuntu0.6
2019-07-01 15:11:56 install libxslt1-dev:amd64 <none> 1.1.28-2.1ubuntu0.2
2019-07-01 15:11:56 status half-installed libxslt1-dev:amd64 1.1.28-2.1ubuntu0.2
2019-07-01 15:11:56 status unpacked libxslt1-dev:amd64 1.1.28-2.1ubuntu0.2
2019-07-01 15:11:56 status unpacked libxslt1-dev:amd64 1.1.28-2.1ubuntu0.2
2019-07-01 15:11:56 install python-all:amd64 <none> 2.7.12-1~16.04
2019-07-01 15:11:56 status half-installed python-all:amd64 2.7.12-1~16.04
2019-07-01 15:11:56 status unpacked python-all:amd64 2.7.12-1~16.04
2019-07-01 15:11:56 status unpacked python-all:amd64 2.7.12-1~16.04
2019-07-01 15:11:57 install python-all-dev:amd64 <none> 2.7.12-1~16.04
2019-07-01 15:11:57 status half-installed python-all-dev:amd64 2.7.12-1~16.04
2019-07-01 15:11:57 status unpacked python-all-dev:amd64 2.7.12-1~16.04
2019-07-01 15:11:57 status unpacked python-all-dev:amd64 2.7.12-1~16.04
2019-07-01 15:11:57 install python-cffi-backend:amd64 <none> 1.5.2-1ubuntu1
2019-07-01 15:11:57 status half-installed python-cffi-backend:amd64 1.5.2-1ubuntu1
2019-07-01 15:11:57 status unpacked python-cffi-backend:amd64 1.5.2-1ubuntu1
2019-07-01 15:11:57 status unpacked python-cffi-backend:amd64 1.5.2-1ubuntu1
2019-07-01 15:11:57 install python-ply:all <none> 3.7-1
2019-07-01 15:11:57 status half-installed python-ply:all 3.7-1
2019-07-01 15:11:58 status unpacked python-ply:all 3.7-1
2019-07-01 15:11:58 status unpacked python-ply:all 3.7-1
2019-07-01 15:11:58 install python-pycparser:all <none> 2.14+dfsg-2build1
2019-07-01 15:11:58 status half-installed python-pycparser:all 2.14+dfsg-2build1
2019-07-01 15:11:58 status unpacked python-pycparser:all 2.14+dfsg-2build1
2019-07-01 15:11:58 status unpacked python-pycparser:all 2.14+dfsg-2build1
2019-07-01 15:11:59 install python-cffi:all <none> 1.5.2-1ubuntu1
2019-07-01 15:11:59 status half-installed python-cffi:all 1.5.2-1ubuntu1
2019-07-01 15:11:59 status unpacked python-cffi:all 1.5.2-1ubuntu1
2019-07-01 15:11:59 status unpacked python-cffi:all 1.5.2-1ubuntu1
2019-07-01 15:11:59 install python-pil:amd64 <none> 3.1.2-0ubuntu1.1
2019-07-01 15:11:59 status half-installed python-pil:amd64 3.1.2-0ubuntu1.1
2019-07-01 15:11:59 status unpacked python-pil:amd64 3.1.2-0ubuntu1.1
2019-07-01 15:11:59 status unpacked python-pil:amd64 3.1.2-0ubuntu1.1
2019-07-01 15:12:00 install python-imaging:all <none> 3.1.2-0ubuntu1.1
2019-07-01 15:12:00 status half-installed python-imaging:all 3.1.2-0ubuntu1.1
2019-07-01 15:12:00 status unpacked python-imaging:all 3.1.2-0ubuntu1.1
2019-07-01 15:12:00 status unpacked python-imaging:all 3.1.2-0ubuntu1.1
2019-07-01 15:12:00 install python-opengl:all <none> 3.0.2-1
2019-07-01 15:12:00 status half-installed python-opengl:all 3.0.2-1
2019-07-01 15:12:01 status unpacked python-opengl:all 3.0.2-1
2019-07-01 15:12:01 status unpacked python-opengl:all 3.0.2-1
2019-07-01 15:12:01 install python-pyrex:all <none> 0.9.8.5-2.1ubuntu1
2019-07-01 15:12:01 status half-installed python-pyrex:all 0.9.8.5-2.1ubuntu1
2019-07-01 15:12:01 status unpacked python-pyrex:all 0.9.8.5-2.1ubuntu1
2019-07-01 15:12:02 status unpacked python-pyrex:all 0.9.8.5-2.1ubuntu1
2019-07-01 15:12:02 install python-pyside.qtcore:amd64 <none> 1.2.2-2build2
2019-07-01 15:12:02 status half-installed python-pyside.qtcore:amd64 1.2.2-2build2
2019-07-01 15:12:02 status unpacked python-pyside.qtcore:amd64 1.2.2-2build2
2019-07-01 15:12:02 status unpacked python-pyside.qtcore:amd64 1.2.2-2build2
2019-07-01 15:12:02 install python-pyside.qtgui:amd64 <none> 1.2.2-2build2
2019-07-01 15:12:02 status half-installed python-pyside.qtgui:amd64 1.2.2-2build2
2019-07-01 15:12:03 status unpacked python-pyside.qtgui:amd64 1.2.2-2build2
2019-07-01 15:12:03 status unpacked python-pyside.qtgui:amd64 1.2.2-2build2
2019-07-01 15:12:03 install python-pyside.qtopengl:amd64 <none> 1.2.2-2build2
2019-07-01 15:12:03 status half-installed python-pyside.qtopengl:amd64 1.2.2-2build2
2019-07-01 15:12:03 status unpacked python-pyside.qtopengl:amd64 1.2.2-2build2
2019-07-01 15:12:03 status unpacked python-pyside.qtopengl:amd64 1.2.2-2build2
2019-07-01 15:12:04 install python-sip:amd64 <none> 4.17+dfsg-1build1
2019-07-01 15:12:04 status half-installed python-sip:amd64 4.17+dfsg-1build1
2019-07-01 15:12:04 status unpacked python-sip:amd64 4.17+dfsg-1build1
2019-07-01 15:12:04 status unpacked python-sip:amd64 4.17+dfsg-1build1
2019-07-01 15:12:04 install python-qt4:amd64 <none> 4.11.4+dfsg-1build4
2019-07-01 15:12:04 status half-installed python-qt4:amd64 4.11.4+dfsg-1build4
2019-07-01 15:12:05 status unpacked python-qt4:amd64 4.11.4+dfsg-1build4
2019-07-01 15:12:05 status unpacked python-qt4:amd64 4.11.4+dfsg-1build4
2019-07-01 15:12:05 install python-qt4-gl:amd64 <none> 4.11.4+dfsg-1build4
2019-07-01 15:12:05 status half-installed python-qt4-gl:amd64 4.11.4+dfsg-1build4
2019-07-01 15:12:05 status unpacked python-qt4-gl:amd64 4.11.4+dfsg-1build4
2019-07-01 15:12:05 status unpacked python-qt4-gl:amd64 4.11.4+dfsg-1build4
2019-07-01 15:12:06 install qt4-designer:amd64 <none> 4:4.8.7+dfsg-5ubuntu2
2019-07-01 15:12:06 status half-installed qt4-designer:amd64 4:4.8.7+dfsg-5ubuntu2
2019-07-01 15:12:07 status half-installed qt4-designer:amd64 4:4.8.7+dfsg-5ubuntu2
2019-07-01 15:12:07 status unpacked qt4-designer:amd64 4:4.8.7+dfsg-5ubuntu2
2019-07-01 15:12:07 status unpacked qt4-designer:amd64 4:4.8.7+dfsg-5ubuntu2
2019-07-01 15:12:07 install qt4-dev-tools:amd64 <none> 4:4.8.7+dfsg-5ubuntu2
2019-07-01 15:12:07 status half-installed qt4-dev-tools:amd64 4:4.8.7+dfsg-5ubuntu2
2019-07-01 15:12:08 status half-installed qt4-dev-tools:amd64 4:4.8.7+dfsg-5ubuntu2
2019-07-01 15:12:08 status unpacked qt4-dev-tools:amd64 4:4.8.7+dfsg-5ubuntu2
2019-07-01 15:12:08 status unpacked qt4-dev-tools:amd64 4:4.8.7+dfsg-5ubuntu2
2019-07-01 15:12:08 install qt4-doc:all <none> 4:4.8.7+dfsg-5ubuntu2
2019-07-01 15:12:08 status half-installed qt4-doc:all 4:4.8.7+dfsg-5ubuntu2
2019-07-01 15:12:16 status unpacked qt4-doc:all 4:4.8.7+dfsg-5ubuntu2
2019-07-01 15:12:16 status unpacked qt4-doc:all 4:4.8.7+dfsg-5ubuntu2
2019-07-01 15:12:16 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2019-07-01 15:12:16 status half-configured libc-bin:amd64 2.23-0ubuntu10
2019-07-01 15:12:17 status installed libc-bin:amd64 2.23-0ubuntu10
2019-07-01 15:12:17 trigproc install-info:amd64 6.1.0.dfsg.1-5 <none>
2019-07-01 15:12:17 status half-configured install-info:amd64 6.1.0.dfsg.1-5
2019-07-01 15:12:18 status installed install-info:amd64 6.1.0.dfsg.1-5
2019-07-01 15:12:18 trigproc man-db:amd64 2.7.5-1 <none>
2019-07-01 15:12:18 status half-configured man-db:amd64 2.7.5-1
2019-07-01 15:12:24 status installed man-db:amd64 2.7.5-1
2019-07-01 15:12:24 trigproc doc-base:all 0.10.7 <none>
2019-07-01 15:12:24 status half-configured doc-base:all 0.10.7
2019-07-01 15:12:25 status installed doc-base:all 0.10.7
2019-07-01 15:12:25 trigproc gnome-menus:amd64 3.13.3-6ubuntu3.1 <none>
2019-07-01 15:12:25 status half-configured gnome-menus:amd64 3.13.3-6ubuntu3.1
2019-07-01 15:12:25 status installed gnome-menus:amd64 3.13.3-6ubuntu3.1
2019-07-01 15:12:25 trigproc desktop-file-utils:amd64 0.22-1ubuntu5.1 <none>
2019-07-01 15:12:25 status half-configured desktop-file-utils:amd64 0.22-1ubuntu5.1
2019-07-01 15:12:25 status installed desktop-file-utils:amd64 0.22-1ubuntu5.1
2019-07-01 15:12:25 trigproc mime-support:all 3.59ubuntu1 <none>
2019-07-01 15:12:25 status half-configured mime-support:all 3.59ubuntu1
2019-07-01 15:12:26 status installed mime-support:all 3.59ubuntu1
2019-07-01 15:12:26 startup packages configure
2019-07-01 15:12:26 configure libglapi-mesa:amd64 18.0.5-0ubuntu0~16.04.1 <none>
2019-07-01 15:12:26 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2019-07-01 15:12:26 status unpacked libglapi-mesa:amd64 18.0.5-0ubuntu0~16.04.1
2019-07-01 15:12:26 status half-configured libglapi-mesa:amd64 18.0.5-0ubuntu0~16.04.1
2019-07-01 15:12:26 status installed libglapi-mesa:amd64 18.0.5-0ubuntu0~16.04.1
2019-07-01 15:12:26 configure libx11-6:amd64 2:1.6.3-1ubuntu2.1 <none>
2019-07-01 15:12:26 status unpacked libx11-6:amd64 2:1.6.3-1ubuntu2.1
2019-07-01 15:12:26 status half-configured libx11-6:amd64 2:1.6.3-1ubuntu2.1
2019-07-01 15:12:26 status installed libx11-6:amd64 2:1.6.3-1ubuntu2.1
2019-07-01 15:12:26 configure libx11-xcb1:amd64 2:1.6.3-1ubuntu2.1 <none>
2019-07-01 15:12:26 status unpacked libx11-xcb1:amd64 2:1.6.3-1ubuntu2.1
2019-07-01 15:12:26 status half-configured libx11-xcb1:amd64 2:1.6.3-1ubuntu2.1
2019-07-01 15:12:26 status installed libx11-xcb1:amd64 2:1.6.3-1ubuntu2.1
2019-07-01 15:12:26 configure libgl1-mesa-glx:amd64 18.0.5-0ubuntu0~16.04.1 <none>
2019-07-01 15:12:26 status unpacked libgl1-mesa-glx:amd64 18.0.5-0ubuntu0~16.04.1
2019-07-01 15:12:26 status half-configured libgl1-mesa-glx:amd64 18.0.5-0ubuntu0~16.04.1
2019-07-01 15:12:27 status installed libgl1-mesa-glx:amd64 18.0.5-0ubuntu0~16.04.1
2019-07-01 15:12:27 configure freeglut3:amd64 2.8.1-2 <none>
2019-07-01 15:12:27 status unpacked freeglut3:amd64 2.8.1-2
2019-07-01 15:12:27 status half-configured freeglut3:amd64 2.8.1-2
2019-07-01 15:12:28 status installed freeglut3:amd64 2.8.1-2
2019-07-01 15:12:28 configure libsigsegv2:amd64 2.10-4 <none>
2019-07-01 15:12:28 status unpacked libsigsegv2:amd64 2.10-4
2019-07-01 15:12:28 status half-configured libsigsegv2:amd64 2.10-4
2019-07-01 15:12:28 status installed libsigsegv2:amd64 2.10-4
2019-07-01 15:12:28 configure libicu55:amd64 55.1-7ubuntu0.4 <none>
2019-07-01 15:12:28 status unpacked libicu55:amd64 55.1-7ubuntu0.4
2019-07-01 15:12:28 status half-configured libicu55:amd64 55.1-7ubuntu0.4
2019-07-01 15:12:28 status installed libicu55:amd64 55.1-7ubuntu0.4
2019-07-01 15:12:28 configure libxml2:amd64 2.9.3+dfsg1-1ubuntu0.6 <none>
2019-07-01 15:12:28 status unpacked libxml2:amd64 2.9.3+dfsg1-1ubuntu0.6
2019-07-01 15:12:28 status half-configured libxml2:amd64 2.9.3+dfsg1-1ubuntu0.6
2019-07-01 15:12:28 status installed libxml2:amd64 2.9.3+dfsg1-1ubuntu0.6
2019-07-01 15:12:28 configure m4:amd64 1.4.17-5 <none>
2019-07-01 15:12:28 status unpacked m4:amd64 1.4.17-5
2019-07-01 15:12:28 status half-configured m4:amd64 1.4.17-5
2019-07-01 15:12:28 status installed m4:amd64 1.4.17-5
2019-07-01 15:12:28 configure autoconf:all 2.69-9 <none>
2019-07-01 15:12:28 status unpacked autoconf:all 2.69-9
2019-07-01 15:12:28 status unpacked autoconf:all 2.69-9
2019-07-01 15:12:28 status half-configured autoconf:all 2.69-9
2019-07-01 15:12:29 status installed autoconf:all 2.69-9
2019-07-01 15:12:29 configure autotools-dev:all 20150820.1 <none>
2019-07-01 15:12:29 status unpacked autotools-dev:all 20150820.1
2019-07-01 15:12:29 status half-configured autotools-dev:all 20150820.1
2019-07-01 15:12:29 status installed autotools-dev:all 20150820.1
2019-07-01 15:12:29 configure automake:all 1:1.15-4ubuntu1 <none>
2019-07-01 15:12:29 status unpacked automake:all 1:1.15-4ubuntu1
2019-07-01 15:12:29 status half-configured automake:all 1:1.15-4ubuntu1
2019-07-01 15:12:29 status installed automake:all 1:1.15-4ubuntu1
2019-07-01 15:12:29 configure tk8.6-blt2.5:amd64 2.5.3+dfsg-3 <none>
2019-07-01 15:12:29 status unpacked tk8.6-blt2.5:amd64 2.5.3+dfsg-3
2019-07-01 15:12:29 status half-configured tk8.6-blt2.5:amd64 2.5.3+dfsg-3
2019-07-01 15:12:29 status installed tk8.6-blt2.5:amd64 2.5.3+dfsg-3
2019-07-01 15:12:29 configure blt:amd64 2.5.3+dfsg-3 <none>
2019-07-01 15:12:29 status unpacked blt:amd64 2.5.3+dfsg-3
2019-07-01 15:12:29 status half-configured blt:amd64 2.5.3+dfsg-3
2019-07-01 15:12:29 status installed blt:amd64 2.5.3+dfsg-3
2019-07-01 15:12:29 configure icu-devtools:amd64 55.1-7ubuntu0.4 <none>
2019-07-01 15:12:29 status unpacked icu-devtools:amd64 55.1-7ubuntu0.4
2019-07-01 15:12:29 status half-configured icu-devtools:amd64 55.1-7ubuntu0.4
2019-07-01 15:12:29 status installed icu-devtools:amd64 55.1-7ubuntu0.4
2019-07-01 15:12:29 configure python-tk:amd64 2.7.12-1~16.04 <none>
2019-07-01 15:12:29 status unpacked python-tk:amd64 2.7.12-1~16.04
2019-07-01 15:12:30 status half-configured python-tk:amd64 2.7.12-1~16.04
2019-07-01 15:12:30 status installed python-tk:amd64 2.7.12-1~16.04
2019-07-01 15:12:30 configure idle-python2.7:all 2.7.12-1ubuntu0~16.04.4 <none>
2019-07-01 15:12:30 status unpacked idle-python2.7:all 2.7.12-1ubuntu0~16.04.4
2019-07-01 15:12:30 status half-configured idle-python2.7:all 2.7.12-1ubuntu0~16.04.4
2019-07-01 15:12:30 status installed idle-python2.7:all 2.7.12-1ubuntu0~16.04.4
2019-07-01 15:12:30 configure libdrm-intel1:amd64 2.4.91-2~16.04.1 <none>
2019-07-01 15:12:30 status unpacked libdrm-intel1:amd64 2.4.91-2~16.04.1
2019-07-01 15:12:30 status half-configured libdrm-intel1:amd64 2.4.91-2~16.04.1
2019-07-01 15:12:31 status installed libdrm-intel1:amd64 2.4.91-2~16.04.1
2019-07-01 15:12:31 configure libdrm-radeon1:amd64 2.4.91-2~16.04.1 <none>
2019-07-01 15:12:31 status unpacked libdrm-radeon1:amd64 2.4.91-2~16.04.1
2019-07-01 15:12:31 status half-configured libdrm-radeon1:amd64 2.4.91-2~16.04.1
2019-07-01 15:12:31 status installed libdrm-radeon1:amd64 2.4.91-2~16.04.1
2019-07-01 15:12:31 configure libdrm-nouveau2:amd64 2.4.91-2~16.04.1 <none>
2019-07-01 15:12:31 status unpacked libdrm-nouveau2:amd64 2.4.91-2~16.04.1
2019-07-01 15:12:31 status half-configured libdrm-nouveau2:amd64 2.4.91-2~16.04.1
2019-07-01 15:12:31 status installed libdrm-nouveau2:amd64 2.4.91-2~16.04.1
2019-07-01 15:12:31 configure libdrm-dev:amd64 2.4.91-2~16.04.1 <none>
2019-07-01 15:12:31 status unpacked libdrm-dev:amd64 2.4.91-2~16.04.1
2019-07-01 15:12:31 status half-configured libdrm-dev:amd64 2.4.91-2~16.04.1
2019-07-01 15:12:31 status installed libdrm-dev:amd64 2.4.91-2~16.04.1
2019-07-01 15:12:31 configure libgle3:amd64 3.1.0-7.1 <none>
2019-07-01 15:12:31 status unpacked libgle3:amd64 3.1.0-7.1
2019-07-01 15:12:31 status half-configured libgle3:amd64 3.1.0-7.1
2019-07-01 15:12:31 status installed libgle3:amd64 3.1.0-7.1
2019-07-01 15:12:31 configure xorg-sgml-doctools:all 1:1.11-1 <none>
2019-07-01 15:12:31 status unpacked xorg-sgml-doctools:all 1:1.11-1
2019-07-01 15:12:31 status half-configured xorg-sgml-doctools:all 1:1.11-1
2019-07-01 15:12:31 status installed xorg-sgml-doctools:all 1:1.11-1
2019-07-01 15:12:32 configure x11proto-core-dev:all 7.0.31-1~ubuntu16.04.2 <none>
2019-07-01 15:12:32 status unpacked x11proto-core-dev:all 7.0.31-1~ubuntu16.04.2
2019-07-01 15:12:32 status half-configured x11proto-core-dev:all 7.0.31-1~ubuntu16.04.2
2019-07-01 15:12:32 status installed x11proto-core-dev:all 7.0.31-1~ubuntu16.04.2
2019-07-01 15:12:32 configure libxau-dev:amd64 1:1.0.8-1 <none>
2019-07-01 15:12:32 status unpacked libxau-dev:amd64 1:1.0.8-1
2019-07-01 15:12:32 status half-configured libxau-dev:amd64 1:1.0.8-1
2019-07-01 15:12:32 status installed libxau-dev:amd64 1:1.0.8-1
2019-07-01 15:12:32 configure libxdmcp-dev:amd64 1:1.1.2-1.1 <none>
2019-07-01 15:12:32 status unpacked libxdmcp-dev:amd64 1:1.1.2-1.1
2019-07-01 15:12:32 status half-configured libxdmcp-dev:amd64 1:1.1.2-1.1
2019-07-01 15:12:32 status installed libxdmcp-dev:amd64 1:1.1.2-1.1
2019-07-01 15:12:32 configure x11proto-input-dev:all 2.3.1-1 <none>
2019-07-01 15:12:32 status unpacked x11proto-input-dev:all 2.3.1-1
2019-07-01 15:12:32 status half-configured x11proto-input-dev:all 2.3.1-1
2019-07-01 15:12:32 status installed x11proto-input-dev:all 2.3.1-1
2019-07-01 15:12:32 configure x11proto-kb-dev:all 1.0.7-0ubuntu1 <none>
2019-07-01 15:12:32 status unpacked x11proto-kb-dev:all 1.0.7-0ubuntu1
2019-07-01 15:12:32 status half-configured x11proto-kb-dev:all 1.0.7-0ubuntu1
2019-07-01 15:12:32 status installed x11proto-kb-dev:all 1.0.7-0ubuntu1
2019-07-01 15:12:32 configure xtrans-dev:all 1.3.5-1 <none>
2019-07-01 15:12:32 status unpacked xtrans-dev:all 1.3.5-1
2019-07-01 15:12:32 status half-configured xtrans-dev:all 1.3.5-1
2019-07-01 15:12:32 status installed xtrans-dev:all 1.3.5-1
2019-07-01 15:12:32 configure libpthread-stubs0-dev:amd64 0.3-4 <none>
2019-07-01 15:12:32 status unpacked libpthread-stubs0-dev:amd64 0.3-4
2019-07-01 15:12:33 status half-configured libpthread-stubs0-dev:amd64 0.3-4
2019-07-01 15:12:33 status installed libpthread-stubs0-dev:amd64 0.3-4
2019-07-01 15:12:33 configure libxcb1-dev:amd64 1.11.1-1ubuntu1 <none>
2019-07-01 15:12:33 status unpacked libxcb1-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:33 status half-configured libxcb1-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:33 status installed libxcb1-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:33 configure libx11-dev:amd64 2:1.6.3-1ubuntu2.1 <none>
2019-07-01 15:12:33 status unpacked libx11-dev:amd64 2:1.6.3-1ubuntu2.1
2019-07-01 15:12:33 status half-configured libx11-dev:amd64 2:1.6.3-1ubuntu2.1
2019-07-01 15:12:33 status installed libx11-dev:amd64 2:1.6.3-1ubuntu2.1
2019-07-01 15:12:33 configure mesa-common-dev:amd64 18.0.5-0ubuntu0~16.04.1 <none>
2019-07-01 15:12:33 status unpacked mesa-common-dev:amd64 18.0.5-0ubuntu0~16.04.1
2019-07-01 15:12:33 status half-configured mesa-common-dev:amd64 18.0.5-0ubuntu0~16.04.1
2019-07-01 15:12:33 status installed mesa-common-dev:amd64 18.0.5-0ubuntu0~16.04.1
2019-07-01 15:12:34 configure libx11-xcb-dev:amd64 2:1.6.3-1ubuntu2.1 <none>
2019-07-01 15:12:34 status unpacked libx11-xcb-dev:amd64 2:1.6.3-1ubuntu2.1
2019-07-01 15:12:34 status half-configured libx11-xcb-dev:amd64 2:1.6.3-1ubuntu2.1
2019-07-01 15:12:34 status installed libx11-xcb-dev:amd64 2:1.6.3-1ubuntu2.1
2019-07-01 15:12:34 configure libxcb-dri3-dev:amd64 1.11.1-1ubuntu1 <none>
2019-07-01 15:12:34 status unpacked libxcb-dri3-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:34 status half-configured libxcb-dri3-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:34 status installed libxcb-dri3-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:34 configure libxcb-render0-dev:amd64 1.11.1-1ubuntu1 <none>
2019-07-01 15:12:34 status unpacked libxcb-render0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:34 status half-configured libxcb-render0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:34 status installed libxcb-render0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:34 configure libxcb-randr0-dev:amd64 1.11.1-1ubuntu1 <none>
2019-07-01 15:12:34 status unpacked libxcb-randr0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:34 status half-configured libxcb-randr0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:34 status installed libxcb-randr0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:34 configure libxcb-shape0-dev:amd64 1.11.1-1ubuntu1 <none>
2019-07-01 15:12:34 status unpacked libxcb-shape0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:34 status half-configured libxcb-shape0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:34 status installed libxcb-shape0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:34 configure libxcb-xfixes0-dev:amd64 1.11.1-1ubuntu1 <none>
2019-07-01 15:12:34 status unpacked libxcb-xfixes0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:34 status half-configured libxcb-xfixes0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:34 status installed libxcb-xfixes0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:35 configure libxcb-sync-dev:amd64 1.11.1-1ubuntu1 <none>
2019-07-01 15:12:35 status unpacked libxcb-sync-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:35 status half-configured libxcb-sync-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:35 status installed libxcb-sync-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:35 configure libxcb-present-dev:amd64 1.11.1-1ubuntu1 <none>
2019-07-01 15:12:35 status unpacked libxcb-present-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:35 status half-configured libxcb-present-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:35 status installed libxcb-present-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:35 configure libxshmfence-dev:amd64 1.2-1 <none>
2019-07-01 15:12:35 status unpacked libxshmfence-dev:amd64 1.2-1
2019-07-01 15:12:35 status half-configured libxshmfence-dev:amd64 1.2-1
2019-07-01 15:12:35 status installed libxshmfence-dev:amd64 1.2-1
2019-07-01 15:12:35 configure libxcb-dri2-0-dev:amd64 1.11.1-1ubuntu1 <none>
2019-07-01 15:12:35 status unpacked libxcb-dri2-0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:35 status half-configured libxcb-dri2-0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:35 status installed libxcb-dri2-0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:35 configure libxcb-glx0-dev:amd64 1.11.1-1ubuntu1 <none>
2019-07-01 15:12:35 status unpacked libxcb-glx0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:35 status half-configured libxcb-glx0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:35 status installed libxcb-glx0-dev:amd64 1.11.1-1ubuntu1
2019-07-01 15:12:35 configure x11proto-xext-dev:all 7.3.0-1 <none>
2019-07-01 15:12:35 status unpacked x11proto-xext-dev:all 7.3.0-1
2019-07-01 15:12:36 status half-configured x11proto-xext-dev:all 7.3.0-1
2019-07-01 15:12:36 status installed x11proto-xext-dev:all 7.3.0-1
2019-07-01 15:12:36 configure x11proto-fixes-dev:all 1:5.0-2ubuntu2 <none>
2019-07-01 15:12:36 status unpacked x11proto-fixes-dev:all 1:5.0-2ubuntu2
2019-07-01 15:12:36 status half-configured x11proto-fixes-dev:all 1:5.0-2ubuntu2
2019-07-01 15:12:36 status installed x11proto-fixes-dev:all 1:5.0-2ubuntu2
2019-07-01 15:12:36 configure libxfixes-dev:amd64 1:5.0.1-2 <none>
2019-07-01 15:12:36 status unpacked libxfixes-dev:amd64 1:5.0.1-2
2019-07-01 15:12:36 status half-configured libxfixes-dev:amd64 1:5.0.1-2
2019-07-01 15:12:36 status installed libxfixes-dev:amd64 1:5.0.1-2
2019-07-01 15:12:36 configure x11proto-damage-dev:all 1:1.2.1-2 <none>
2019-07-01 15:12:36 status unpacked x11proto-damage-dev:all 1:1.2.1-2
2019-07-01 15:12:36 status half-configured x11proto-damage-dev:all 1:1.2.1-2
2019-07-01 15:12:36 status installed x11proto-damage-dev:all 1:1.2.1-2
2019-07-01 15:12:36 configure libxdamage-dev:amd64 1:1.1.4-2 <none>
2019-07-01 15:12:36 status unpacked libxdamage-dev:amd64 1:1.1.4-2
2019-07-01 15:12:36 status half-configured libxdamage-dev:amd64 1:1.1.4-2
2019-07-01 15:12:36 status installed libxdamage-dev:amd64 1:1.1.4-2
2019-07-01 15:12:36 configure libxext-dev:amd64 2:1.3.3-1 <none>
2019-07-01 15:12:36 status unpacked libxext-dev:amd64 2:1.3.3-1
2019-07-01 15:12:36 status half-configured libxext-dev:amd64 2:1.3.3-1
2019-07-01 15:12:36 status installed libxext-dev:amd64 2:1.3.3-1
2019-07-01 15:12:36 configure x11proto-xf86vidmode-dev:all 2.3.1-2 <none>
2019-07-01 15:12:36 status unpacked x11proto-xf86vidmode-dev:all 2.3.1-2
2019-07-01 15:12:37 status half-configured x11proto-xf86vidmode-dev:all 2.3.1-2
2019-07-01 15:12:37 status installed x11proto-xf86vidmode-dev:all 2.3.1-2
2019-07-01 15:12:37 configure libxxf86vm-dev:amd64 1:1.1.4-1 <none>
2019-07-01 15:12:37 status unpacked libxxf86vm-dev:amd64 1:1.1.4-1
2019-07-01 15:12:37 status half-configured libxxf86vm-dev:amd64 1:1.1.4-1
2019-07-01 15:12:37 status installed libxxf86vm-dev:amd64 1:1.1.4-1
2019-07-01 15:12:38 configure x11proto-dri2-dev:all 2.8-2 <none>
2019-07-01 15:12:38 status unpacked x11proto-dri2-dev:all 2.8-2
2019-07-01 15:12:38 status half-configured x11proto-dri2-dev:all 2.8-2
2019-07-01 15:12:38 status installed x11proto-dri2-dev:all 2.8-2
2019-07-01 15:12:38 configure x11proto-gl-dev:all 1.4.17-1 <none>
2019-07-01 15:12:38 status unpacked x11proto-gl-dev:all 1.4.17-1
2019-07-01 15:12:38 status half-configured x11proto-gl-dev:all 1.4.17-1
2019-07-01 15:12:38 status installed x11proto-gl-dev:all 1.4.17-1
2019-07-01 15:12:38 configure libgl1-mesa-dev:amd64 18.0.5-0ubuntu0~16.04.1 <none>
2019-07-01 15:12:38 status unpacked libgl1-mesa-dev:amd64 18.0.5-0ubuntu0~16.04.1
2019-07-01 15:12:38 status half-configured libgl1-mesa-dev:amd64 18.0.5-0ubuntu0~16.04.1
